name,main_category
WORLD WEAR FOOTWEAR Men's (Combo-(2AMZ)-1077-9310) Multicolor Sport Sneakers Running Shoes 9 UK,men's shoes
Trideva Blessings 2 Mukhi Rudraksha Mala -108+1 Beads- Lab Certified,accessories
Levi's Men's Baggy Tapered Fit Jeans,stores
"Yardley London Floral Essence Shower Gel Peony & Ylang Ylang 250ml, White",beauty & health
Amazon Brand - Symbol Men Jeans,men's clothing
Baggit Women's Sling Bag - Extra Small (Pink),accessories
Yash Gallery Women's Plus Size Rayon Printed Angrakha Style Anarkali Kurta (Black),stores
"SKMT Hanging Chain for Punching Bag, Punching Bag Hanging Chain, Boxing Chain, Boxing Chain Extension",accessories
SONATA GOLD Smart WiFi Camera Full hd Night Vision Camera 1440P [1 Year wareenty],"tv, audio & cameras"
Joyalukkas 18k (750) Yellow Gold and Diamond Mangalsutra for Women,accessories
Park Avenue Men's Slim Fit Casual Shirt,men's clothing
Puma Men's Oleum 4 Idp Sandal,stores
BATA Men's Casual Loafers,men's shoes
HMT Pilot 17 Jewels Yellow Color Dial Mechanical Hand Winding Antique Wrist Watch,accessories
Women's Rajasthani Jaipuri Chinon Chiffon Gota & Stone Work Saree With Blouse DNO4,women's clothing
Markstor Exotic Chocolate Almond Dates [500 grams] - Roasted Almonds covered with Exotic Arabian Dates and laced with Fine...,grocery & gourmet foods
Trend Overseas Golden Handmade metal potali Handbag purse Hand clutch fully beaded Crystal Rhinestones women party clutch ...,accessories
Bearstone MAANCHOO Men Men's Pack of 5 Plain Boxers (Colors May Vary,men's clothing
Senco Gold 22k (916) Yellow Gold Ring for Women,accessories
SVS SoundPath Subwoofer (Black),"tv, audio & cameras"
"CADDLE & TOES Kids Camera, Christmas Birthday Festival Gifts for Girls or Boys Aged 3-12 Years Old, Kids Digital Camera fo...",toys & baby products
Stone Gems Natural & Certified 3.00 Carat Tiger Eye Gemstone,accessories
"BLITZSOX Hi-Tech Performance Athletic Crew Length Socks (Tennis, Badminton, Running, Gym & Indoor Training), Pack of 3",stores
Lemon flavor Compressed Coin Tablet Tissue Napkin Dry Coin Tissue Expands With Water For Multi-Use (100),industrial supplies
GLATT Men's Dualtone Patent Formals - |Mah D-1030|,men's shoes
Avsar Real Gold 14K RING AVR407YB,accessories
Classic Polo Mens Cotton Half Sleeve Printed Slim Fit Polo Neck T-Shirt,men's clothing
DISHIS18k (750) Rose Gold Blue Sapphire Ring for Women,accessories
YouBella Jewellery Latest Stylish Crystal Unisex Floral Brooch for Wedding/Party for Women/Girls/Men,accessories
Sony MDR-XB55 Extra-Bass in-Ear Wired Headphones Without Mic (Blue),"tv, audio & cameras"
Marvel Avenger Ironman Silicone Metal Hook Keychain | Thor Keychain | Captainamerica | Spidrman Keychain | Thehulk | Black...,bags & luggage
"PINK PARROT Dopian silk 180 tc Cushion Covers (16x16-inch, 40x40cm, Multicolour) - Set of 5 Pieces",home & kitchen
Fastrack girls Sling Bag,accessories
Sports Shoe,men's shoes
Wrangler Men's Slim Jeans (WMJN004705_Light Indigo,men's clothing
ESCAPE ME NOT 052019 Car Seat Anti Chest Clip Harness Strap to Stop Children Removing Their Arms No Threading Required,toys & baby products
"FAST USB Type-C to USB Type-C 3.0 Cable For Samsung Galaxy M33, Samsung Galaxy M 33 Original Type-C To Type C USB Data & C...","tv, audio & cameras"
"BROEN Solid Cotton Ankle Socks for Men and Women - Free Size, Solid, Pack of 5 (Multicoloured)",stores
Hybite® Compatible Remote Control for Any Model Sony Smart 4K OLED LED LCD UHD Android TV with 3D Function,"tv, audio & cameras"
Arrow Men Shirt,men's clothing
London Hills Men's Slim Fit T-Shirt (Pack of 3),men's clothing
Darkbuck® Anime T Shirt for Men and Women Regular Nirvana Printed Tshirts Unisex Pure Cotton Casual Wear Round Neck T-Shir...,men's clothing
NEUTRON Rich Analog Black and White Color Dial Girls Watch - GM391-G456 (Pack of 2),accessories
"ProElite Deer Flip case Cover for Realme Pad 10.4 inch, Wine Red","tv, audio & cameras"
CMerchants 5 Layer Black Shelf Book Cabinet (6 Layer),home & kitchen
A2S2 Purple Color Hoop Earrings for Women Gold/Silver Plated Shiny Rhinestone Crystal Big Round Circle Earring.,accessories
PC Jeweller The Elvyne 18KT Yellow Gold and Diamond Ring for Women,accessories
"AONES Pack of 3 Silicone Belt Watch Strap with Metal Buckle Compatible for Sonata Stride Hybrid Watch Strap Light Pink, Re...",kids' fashion
Campus Kid's SRM-07 Running Shoe MOD.BLU/F.GRN 7- UK/India,men's shoes
Candere by Kalyan Jewellers 14K 18K 22K BIS Hallmark Gold and Cubic Zirconia Ring for Women,accessories
BRAND LEATHER Luxury Combination Lock Genuine Leather Business Cum Official Briefcase,accessories
"Car Charger, 120W Car Cigarette Lighter Splitter with QC3.0 & 2.4A USB Ports, PD Charging Port 12V/24V Car Charger Car Lig...","tv, audio & cameras"
Puma Men Explorer IDP Running Shoes,men's shoes
Pidilite Fevicreate Make Your Own Bird House | DIY Art and Craft Set for Kids for 7 Years and Above | Kit Contains Fevicol...,"tv, audio & cameras"
ZEBRONICS Zeb-Bellow 3 Watt Truly Wireless Bluetooth Portable Speaker (Blue),"tv, audio & cameras"
"NUAPATANAPATA odisha handloom Saree, Handmade pure cottan Saree, Khandua Natural cottan Ikkat, sambalpuri Saree For Women,...",women's clothing
Firstwish Womens Synthetic Boy Short Panty,women's clothing
SanDisk 32GB 2-Pack Ultra microSDHC UHS-I Memory Card (2x32GB) - SDSQUA4-032G-GN6MT,"tv, audio & cameras"
Anuj sales 15.00 Ratti 14.50 Carat Natural Quality Katela Amethyst Silver Plated Pendant/Locket Gemstone (Top AAA+) Qualit...,accessories
Milkyway women fashionable winter fleece Hoodie Jacket,women's clothing
WalkTrendy Mens Synthetic Black Open Toe Flats - 9 UK (Wtmf9_Black_43),men's shoes
DIGIBYTE 8+2 Port POE Switch,"tv, audio & cameras"
Ruggers by Unlimited Mens Sneakers,men's shoes
Generic Soft Abstract Galced Cotton King Size Elastic Fitted Bedsheets with 2 Pillow Covers Suitable for 6 x 6.5 Feet Matt...,home & kitchen
Sonata Formal Analog Black Dial Men's Watch NM7924NM01/NN7924NM01,stores
Seas Worth Silver Color Necklace Latest Chocker Design Stylish Fancy Antique Traditional Necklace Jewelery For Women and G...,accessories
"SANNIDHI® BTS Bangtan Boys Necklace Pendant Necklace for Women Girls Boys,Zirconia Jewelry Army Fans Gifts",accessories
Dispo Men Disposable Panties | Pack of 10 | Free Size White,men's clothing
POTASSIUM CHLORIDE | Kcl | JAINSON LAB,industrial supplies
Gadgets Appliances Men's Slim Fit Shirt ( Black ),men's clothing
"Piyaniz Knited Denim Jeans (28, 30, 32) for Men Blue",men's clothing
"Fast Fashion 60 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment",accessories
DIVING DEEP Small 25 L Backpack Stylish Women/Girls Backpack Latest Collage /Office Bag,kids' fashion
AGARO REX Brush Head Refill Set of 2 Pcs (Purple),beauty & health
"10 Inches Big LED Ring Light for Camera, Phone tiktok YouTube Video Shooting and Makeup, 10"" inch Ring Light with 7 Feet L...","tv, audio & cameras"
Pepe Jeans Innerwear Men Trunks,men's clothing
AMAZOR Washing Machine Water Level Sensor or Pressure Sensor Pressure Switch/Water Level Sensor only Suitable for Samsung ...,appliances
"Goldenize fashion New Kids Digital Dial Led White Watch with Multicolor Band for Men, Boys and Girls Birthday Gift Digital...",kids' fashion
Alishan Women's Printed Non-Padded Bra & Panty Set,women's clothing
Skechers Jevion Comp Toe,men's shoes
Jewels Galaxy Multicolor Hair Rubber Band for Women/Girls,accessories
Jack & Jones Solid Cotton Slim Men's T-Shirt,men's clothing
WORLD WEAR FOOTWEAR Multicolor Casual Sports Running Shoes for Men 10 UK (Pack of 3 Pair) (3A)_9216-9326-1197,men's shoes
DSC Akido Badminton Shoes White-Navy-Crepe UK-4,men's shoes
Balzano Aero Vac GW902K 600-Watt Stick Vacuum Cleaner (Blue),appliances
"Kuber Industries Flower Print Round Non Woven Fabric Foldable Laundry Organiser With Handles,45 Ltr (Blue)-KUBMART11609",appliances
SWI WITH LABEL Women's Kashmiri Aari Embroidered Wool Stole,women's clothing
"TobbTwist Women's 4 Hook Bra Extender - 4 Hook 4 Eye For Women, Save Your Bra Increase Band Length",women's clothing
Godox AD-S13 21-63/55-160cm Portable Light Boom Pole Stick (Black),"tv, audio & cameras"
BLIVE Men's Striped Round Neck Full Sleeve Cotton Blend T Shirt,men's clothing
"E-Cosmos Refrigerator Stand, Washing Machine Stand, Furniture Base Stand, Fridge Stands for Single Door and Double Door (P...",appliances
INVENTO 250Pcs 1M Mega Ohm Carbon Film Resistor 1/4 W Resistance 0.25 Watt 250mW 5% Toleance High Quality For DIY,"tv, audio & cameras"
INLAZER 3 Inch Height Increasing Formal Faux Leather Brogue Oxford Shoes,men's shoes
Red Tape Men's Walking Shoes,men's shoes
FARM BIONICS Sleeping Aid Pills Melatonin 10mg Capsules for Deep Sleep | Improved and Healthy Sleep and Antioxidant Suppor...,beauty & health
MEENAZ Mangalsutra For Women Girls Ladies Wife Traditional Temple 1 One Gram Gold Stylish Meenakari South Indian Long Chai...,accessories
"Aquaguard ro service kit For reviva Enhance white plastic, with Sediment filter, Carben filter and Membrane",appliances
RIFFWAY-Mens Suede Height Increasing Casual Moccasins Shoes,men's shoes
Shezone Women's M Color Heels (M510),women's shoes
My Lil Princess Women's Backpack Handbag (Baby Pink),accessories
"Samsung Galaxy Tab A8 10.5 inches Display with Calling, RAM 4 GB, ROM 64 GB Expandable, Wi-Fi+LTE Tablets, Gray, (SM-X205N...","tv, audio & cameras"
The Modern Soul Men's and Women Oversized T-Shirts,men's clothing
Blue Printed Kurta With Pant And Dupatta,stores
Puma Men's Regular Fit T-Shirt,men's clothing
"IFB 6.5 Kg 5 Star Top Load Washing Machine Aqua Conserve (TL-REW 6.5KG AQUA, White, Hard Water Wash, Smart Sense)",appliances
ESAW Compound Medical Microscope with 100 Prepared Microscopes Slides for Students (Magnification: 100X to 1500X),industrial supplies
Red Chief Leather Sneakers for Men,men's shoes
Axter Multicolor Casual Stylish Sneakers Shoes for Boys & Kids (Pack of 3 Pair) (3A)_1212-1663-9294,kids' fashion
Miss Ethnik Women's Black Faux Georgette Semi Stitched Top With Unstitched Santoon Bottom Embroidered Straight Kurta Dress...,women's clothing
"Miami's Men Underwear Combo Pack of 2, (Coffee,Black)",men's clothing
Uniforms Hub Hindustan Petroleum HPCL DSM Shirt - with Free Stickers (40) Multicolour,men's clothing
Aks Women's Cotton Relaxed Shirt,women's clothing
Tote Bag Cotton Macrame Hand Braided Women's Bag Handbag Vacation Bohemian Handmade Woven Totes Beach Bags Fashionable Wom...,accessories
"Doorbell® Stainless_Steel Andra Palta/Turners for Dosa, Roti, Chapati, 31 Cms",home & kitchen
Yellow Chimes Stud Earrings for Women Multicolor Swiss AAA Zircons Bouquet Earrings 18K Rose Gold Plated Studs Earrings fo...,accessories
Axter Multicolor Men's Casual Sports Running Shoes 6 UK (Set of 3 Pair) (3)-9097-303-698,men's shoes
Womanista Women's Floral Printed Organza Saree (WM1312_Off White),women's clothing
ZOUK Sling Bag for women - Handmade Bags for Females - Vegan Leather and Indian Fabric Slings - Side Bags for Mobile Phone...,accessories
GADSON Water Inlet Solenoid Valve for Samsung Front and Top Loading Washing Machine,appliances
KuberBox 18K Classic 6-Prong 4-Cent Gold and Diamond Nose Stud For Women (piercing required),accessories
"CuTech New 1080p HD Bulb Light Camera,Fish Eye 360 Degree Panoramic CCTV Home Security Camera","tv, audio & cameras"
Urbano Plus Men's Jet Black Regular Fit Washed Jogger Jeans Stretchable,stores
JUGULAR Men's Slim Fit T-Shirt,men's clothing
NEUTRON Luxury Chronograph Chain and Magnetic Chain Analog Rose Gold and Pink Color Dial Women Watch - G628-GW16 (Pack of 2),accessories
"Aroma® Studio 33 Funky 10W Bluetooth Speaker Hi-fi Stereo Sound Surround Upto 8 Hours Playback, Best for Mobile, Laptop/P...","tv, audio & cameras"
Valin Fox Running Shoes for Men Sport Shoes for Boys with Beads Technology Sole for Extra Jump,men's shoes
NEUTRON Heart Analog Black and Blue Color Dial Women Watch - G621-(54-L-10) (Pack of 2),accessories
Kabali Jeans Grey,men's clothing
EXOTIC Heart Sling Bag,accessories
"POOJARAN Microfiber Saree Shapewear,Petticoat,Skirts for Women, Cotton Blended Shape Wear for Saree",women's clothing
"Kingsway Leatherite Classic Stiched Steering Cover Suitable for Maruti Suzuki Wagon R, Model Year : 2003 - 2010, Color : B...",car & motorbike
Van Heusen Flex Men T-Shirt,men's clothing
Sheffield Classic Electric Non Stick Multi Pan Popcorn Maker SH-1000(Black),appliances
DishTV HD DTH Only Set Top Box with 1 Month Budget Hindi Pack + Installation,"tv, audio & cameras"
MUKE Golden Antique Brass Multipurpose Ghee Pot/Pickle Container 200 ML with Embossed Designer Spoon,home & kitchen
G11 Bluetooth 5.0 Headphone Wireless Sports Noise Cancelling Earbuds TWS Earphone Games HiFi Headset with Charging Bin Blu...,"tv, audio & cameras"
PC Jeweller The Eliezer 18KT Yellow Gold and Diamond Ring for Women,accessories
Sparx Mens Sf0048g Loafers,stores
Life Win Stretchable Blouse 28 to 46 Size Cotton Lycra for Women,women's clothing
LOUIS STITCH Men's Obsidian Black Handmade High Ankle Bikers Boots Italian Suede Leather Shoes for Men (Czech_SUCL) Biking...,men's shoes
I Jewels 18K Gold Plated Intricately Designed Handcrafted Bracelets Embellished with Kundan & Pearl For Women/Girls (ADB22...,accessories
Uiriuy Men Regular Fit Floral Print Cut Away Collar Casual Shirt,men's clothing
UJEAVETTE Freediving Buoy Float with 25M Ropes for Free Diving Spear Fishing Pink,bags & luggage
Unistar Mens Sonet-027 Sonet-027 Mens Running Shoes Grey 7UK,men's shoes
PC Jeweller 18k (750) Two Colour Gold and Solitaire Stud Earrings for Women,accessories
FURLA Bangle Analog Rose Gold Dial Women's Watch-WW00010001L3,accessories
Shayona Collection Women's & Girl's Georgette Embroidered Stylish Western Tunic Top,women's clothing
Sports Cricket Leather Ball 6 Piece,sports & fitness
Caprese OLYMPIA women's Satchel (BLACK),accessories
FABLOID Men Sports Polysester Black Boxer with Two Side Zip Pocket (Pack of 1),men's clothing
Red Robin New Heart Design Round Black Dial with Latest Stylish Black Magnet Belt Analogue Watch - for Women & Girls,accessories
"Nexqua Weight Machine for Luggage, Weight Machine, Digital Weight Machine, Luggage Weighing Scale, Weighing scale, Weighin...",accessories
USI UNIVERSAL Snake Rash Guard (411RS) (Large),men's clothing
RED CORNER Men's Leather Slip-on Comfortable Derby Formal Shoes,men's shoes
Silvesto India 925 Sterling Silver Multi Chakra Gemstone Beaded Gemstone Single Anklet for Women & Girls,accessories
"Navti Creations Wedding Bridal Women's Net Dupatta With Resham Embroidery Border (Full Stone work, Length -2.25m, Border W...",women's clothing
Colorplus Men T-Shirt,men's clothing
"FLEX BAGS Handicraft Beautiful Bling Box Clutch Bag Purse For Bridal Casual Party, Wedding",accessories
PUMA Mens Rs-Fast Go for Lace Up Sneakers Shoes Casual - White - Size 13 M,men's shoes
"REZEK Portable Blender, Juicer Maker Mixer, Personal Size Electric Rechargeable USB Juicer Cup, Fruit Mixer Jar Machine wi...",appliances
Inventaa EXLA 12W Outdoor Wall Lights | Outdoor Lights Waterproof - Bulkhead Light with 2 Years Replaceable Warranty - Wal...,home & kitchen
FURO Mens R1014 794 Running Shoes,stores
blackberrys Men Khakis,men's clothing
Fashion House Beautiful Cotton Silk Printed Dupatta With Golden Border For Women's & Girl's,women's clothing
Metro Men Leather Flat Shoes (19-5537),men's shoes
Avsar 18KT Yellow Gold and Diamond Nose Ring for Women,accessories
ONEFIT Men's See Through Tank Top Mesh Long Sleeves T-Shirt Vest,men's clothing
Vast® UV Protection All Day & Night Driving HD Vision Wrap Around Sports Unisex Sunglasses | Goggles for Road Rider Bikers...,sports & fitness
Cottinfab Women Printed Co Ords Set Top with Trousers,women's clothing
RAEGR Arc One 15W Type-C PD |Made in India |Qi-Certified Wireless Charger with Fireproof ABS for iPhone 14/13/12/11/X/8 Se...,"tv, audio & cameras"
Zeya Yellow Gold and Swarovski Zirconia Mayur Peacock Earring Stud Earrings for Women,accessories
Crompton IHL251 1500-Watt Immersion Rod Water Heater (Blue),appliances
Puma Mens Magnify Nitro Surge Running Shoe,men's shoes
Centrino Mens 8618-1 Men's Formal Shoe,men's shoes
Rassasier Noon Canvas Backpack in Grey Finish,bags & luggage
Jaanvi fashion Women's Paithani Silk Saree With Zari Work & Blouse Piece,women's clothing
ELTHIA Stylish Regular Fit Woolen 2pc Cord Set,women's clothing
"Shopnet Wireless Bluetooth Speaker TG113 For Nokia 3.1, Nokia 2.1, Nokia 1, Nokia 2, Nokia 3, Nokia 5, Nokia 6, Nokia Lumi...","tv, audio & cameras"
Lab Certified 6 Mukhi Rudraksha Original & Real Natural 6 Face Rudraksha Beads Locket Man and Women,accessories
Harrytech London High Ankle Leather Boots for Men,men's shoes
Pinkmint Women's Crepe Multicolor Stripe Printed Straight Kurti {MA-530356},women's clothing
QAZ SQ11 Full HD Mini Camera SQ11 Car Sport Camcorder Motion Sensor DV DVR 720p NO WiFi Security Camera | Spy Gadget,"tv, audio & cameras"
Rajnandini Women's Cotton Salwar Suit Navy,women's clothing
Peora 18K Gold Plated Padmavati Deepika Bridal Polki Pearl Choker Necklace Traditional Indian Jewellery Set for Women with...,accessories
"ORJILO Super Soft Microfiber Car Duster Exterior with Extendable Handle, Car Brush Duster for Car Cleaning Dusting - Grey",car & motorbike
NEUTRON Royal Analog White and Orange Color Dial Girls Watch - GW70-GM221 (Pack of 2),accessories
Jockey International Collection Women Thermal Tank Top - Pack of 2 (Multi-Coloured_Small),sports & fitness
Jak Store High Waisted Soft Stretchable Cotton Ankle Length Leggings for Women Brown,women's clothing
Light Weight Breathable/Comfortable Slip-On Formal Shoes for Men,men's shoes
SOLSTICE Cotton Saree Bags / Covers for Storage Big size single (16 x 14 Inches ) with Zip Closure for Clothes Bags and Wa...,home & kitchen
SOLETHREADS STARK | Super comfortable | Amazing Grip | Anti Skid | Lightweight | Flexible | Stylish | Sleek | Water resist...,stores
Saklana Women's Cotton Lightly Padded Non-Wired T-Shirt Bra Combo Pack of 3,women's clothing
