name,main_category
POVAMI Women's Embroidered Net Dupatta (PV-RN-767_Red_Free Size),women's clothing
NammaBaby Baby Girls Long Sleeves Top Dress Cotton Front Open Full Sleeves Vest- Tees -Multi-Coloured Set of 6,kids' fashion
FASHION MY DAY Submersible Scuba Diving Regulator Adaptor 9/16 Push Valve Second Stage Style B Sporting Goods | Water Spor...,sports & fitness
BAGUE Certified Untreated Loose Green Panna Stone Emerald 6.25 Ratti Gemstone for Men and Women,accessories
MIDAAS Women's T-Shirt,women's clothing
Skechers Mens Go Run 400 Running Shoes,stores
Miss Ethnik Women's White Faux Georgette Semi Stitched Top With Unstitched Santoon Bottom and Nazmin Dupatta Embroidered S...,women's clothing
Amazon Brand - Symbol Men's Sneaker,men's shoes
ayushicreationa Women’s Waist Trainer Corset Slimming Body Shaper Tummy Control Belt Gym Workout Yoga Sport for Weight Los...,women's clothing
WFS Women Transparent Clear Strap with Golden Chain Casual Flat Sandals,women's shoes
"CP Plus 2.4MP 4 Camera Combo Set with 4Ch DVR, 4 Dome Cameras, 1TB HDD, Power Supply, 90Mtr Cable, Audio Mic and Connectors","tv, audio & cameras"
Shopnet Wireless Bluetooth Speaker TG113 For Kia Sonet 1.5 HTX Plus Diesel Anniversary Edition AT GTX Turbo DCT iMT HTK So...,"tv, audio & cameras"
"Longlivelives Nervocool tablets, Pack of 60 count",beauty & health
Dahua Wired 2MP 20 Mtrs Full Colour HD Bullet Camera DH-HAC-HFW1209CP-LED - White,home & kitchen
Nautinati Girls Navy Color Dress,kids' fashion
Joyalukkas 22k (916) 4 gm Yellow Gold Precious Coin with Lord Lakshmi Design,accessories
jodhal Creation Presents Beautiful Heavy Georgette Printed Readymade Kurti with Dupatta for Women,women's clothing
"Naughty Kidz Warmer Glass Bottle with Ultrasoft LSR Nipple, Silicone Bottle Warmer-120Ml+240Ml (Green+Pink)",toys & baby products
Double F Branded Round Neck Half Sleeve Trust ME I AM A Pilot Printed T-Shirts for Men,men's clothing
"IS IndoSurgicals Baby Weighing Scale, Dial Type, 25 Kg.",industrial supplies
Gold plated chain neck chain necklace jewelry mala For Men women unisex Fashion Jewellery Pure Stainless Steel Metal daily...,accessories
"Boltove® Green Black 8 x 12 ft Photography Backdrop Background, Chromakey 2-in-1 Backdrop Background Screen for Photo Vide...","tv, audio & cameras"
CAYZER Comfortable Sport Running Walking Shoes for Men,men's shoes
"OCTOVA PRO Quadlux Mark II Softbox Lighting Kit Double, Led Still & Video Light, YouTube Shooting, Videography, Film Makin...","tv, audio & cameras"
GO-4 IT Foil Print Georgette Fabric Sleeveless Pleated Top,women's clothing
NAUDH ELECTROPHORESIS APPARATUS HORIZONTAL,industrial supplies
Brinette Green Solid Women's Casual Top,women's clothing
"Spineheal 3 Inch Dual Side Reversible Sigle Bed Size Mattress, 3 Fold Firm Orthopedic; Travelling or Picnic Mattress (Blu...",home & kitchen
Counity Analogue Dial Butterfly New Magnet Watch for Women or Girls Combo of 2,accessories
Aurelia Women's Regular Trouser,women's clothing
Amazon Basics Rechargeable Callus Remover - 90 Minutes Run Time (Black),beauty & health
GHPC by Arihant Men's Cotton Linen Plain Solid Half Sleeves Regular Fit Formal Shirt,men's clothing
FAUSTO Men's Suede Leather Slip On Penny Loafer Shoes for Outdoor|Fashion|Casual|Party|Comfortable|TPR Sole Flexiblity (6-...,men's shoes
Vibhavari Men's Brooch/Lapel Pin for Suit,stores
MomToBe Women's Rayon Maternity Dress/Pregnancy Dress/Easy Breast Feeding/Breastfeeding Dress/Western Dress with Zippers f...,women's clothing
LIBONI Colour Stay Kajal - Pack of Twelve,beauty & health
Bumpadum Neo Putani Organic Cotton Cloth Diaper for Newborn Babies - 2-8 kgs (Once Upon A Time),toys & baby products
"TECHXEWOO TS 1100 Powerfull 250 Watts RMS Home Theatre Tower Speaker with 10"" WOOFER, Dual 4"" Speaker.","tv, audio & cameras"
Real Bottom Women's High Waist Bell Bottom Trouser | Cotton Blend Formal Wear Strechable Pants for Girls | Solid Wide Leg ...,women's clothing
Sparnod Fitness SOB-1000 Dual Orbitrek Elliptical Cross Trainer Cum Exercise Cycle Machine for Home Gym (Free Installation...,sports & fitness
Shopnet Wireless Bluetooth Speaker TG113 For Lenovo Vibe K4 Note Ultra Boost Bass with DJ Sound Portable Home Speaker with...,"tv, audio & cameras"
COSMUS Polyester PU Pack Cover (Black),accessories
"Heart Home Microfiber Square Chair Pad/Cushion for Office, Home or Car Sitting, Pack of 2 (Maroon)",home & kitchen
Eureka Forbes Aquaguard Original filter for SMART UV Sediment Pre carbon Filter,appliances
Baggit Women's Tote Handbag - Medium,accessories
ZAVERI PEARLS Set of 3 Gold Tone Traditional Circular Rings For Women-ZPFK13579,accessories
myaddiction Men's Briefs Sheer Lace Bulge Pouch Underwear Male Panties L Light orange,men's clothing
BATA Men Praga CHUKA Boots,men's shoes
TASLAR Elegant Unisex Clutch Crown Wallet Long Leather Wallet with Credit Money and Mobile Holder - Brown,accessories
SINEX Car Door Handle Chrome Cover for Maruti Ertiga 2015-2017 Model (Set of 4),car & motorbike
JAIPUR HAND BLOCK Flared Crop Tops for Women Stylish 100% Cotton,women's clothing
"Ekavir Air Blower Blaster Pump Dust Cleaner Bulb Blower for Keyboards, Digital SLR Lens Sensor, Musical Instruments, LCD S...","tv, audio & cameras"
PUMA Kids' Adreno Iii FG Soccer-Shoes,stores
Women Yellow Solid Kurta With Trouser & Dupatta,women's clothing
"Men's Pure Cotton Boxer Briefs for Men unlabelled Boxer Shorts Underwear Woven Boxers, Multipack",men's clothing
Jack & Jones Men Jeans,men's clothing
Colt Men's Slim Fit Jeans (280132795_32_IN-33_Blue-Rinse_32),men's clothing
TOPPROSPER Pants Chain Jean Wallet Chain Fashion Hip Hop Punk Trousers Chain for Women and men,stores
Puma Mens Spectrum Walking Shoe,stores
SATNAM ART Luxury Black Mesh Magnet Buckle Starry Sky Quartz Watches,accessories
Puma Men T-Shirt,men's clothing
U.S. POLO ASSN. Men Ivory Spread Collar Printed Casual Shirt,men's clothing
SYGA Children Bag Solid Backpack Oxford Kids Chest Multi-Purpose Baby School Bag for 2-6 Years Kids,accessories
Pepe Jeans Men's Solid Regular Fit Polo Shirt (PM541524_Black_L,men's clothing
V-Guard VG 400 AE 10 Voltage Stabilizer for Non-Inverter AC up to 1.5 Ton (Working Range: 165 to 270 VAC),appliances
Jenix IR Illumination Box 6 IR LEDs 90 Degrees Wide Angle View IP67 for CCTV Camera to Enhance Night Vision Using IR Illum...,"tv, audio & cameras"
Mochi Boys 19-5486 Moccasins,men's shoes
"Centy Toys Plastic Pull Back Auto Rickshaw, Number Of Pieces: 1, Multicolour",toys & baby products
Malabar Gold and Diamonds 18KT Rose Gold and Diamond Stud Earrings for Women,accessories
Asleesha Spy Pen Camera HD Audio Video Recorder Hidden Smart Device with 32GB Micro SD Card,"tv, audio & cameras"
CALANDIS Lightweight Paddleboard Storage Tote Accessories with Buckle Canoe Deck Bag,sports & fitness
iLH Owl Pendant Necklace Women Vintage Glass Cabochon Necklace Jewelry by ZYooh,accessories
Royal Finish Car Window Sunshades/ Curtain Zipper Magnetic Front Two Side Zipper and Rear Non Zipper for New Creta 2020 Ne...,car & motorbike
MOREN FRAGO Men's Light Grey Mid Rise Slim Fit Jeans (MFCBQ3D1GR),men's clothing
"Gaming Headset Wired K11 with Stereo Surround Sound, Boom Mic & 3.5 mm Adapter, Compatible for Mobiles, PC, Laptop, Tablet...","tv, audio & cameras"
Aswadh Outdoor Parachute Lanyard Survival Bracelet LED Webbing Rope Cord Color B,bags & luggage
Onbeat Men's Chelsea Leather Boots,men's shoes
Sidharth Gems Certified Unheated Untreatet 18.25 Ratti 17.00 Carat A+ Quality Natural Alexandrite Ring Silver Plated for W...,accessories
Robbie jones Men Sneakers Casual Shoes for Men and Boys White Made in India,stores
"Gavyamart Ghee in Pantry, 100% Pure Kankrej A2 Cow Desi Ghee - Made Using Traditional Bilona Method Ghee - Glass Ghee jar ...",grocery & gourmet foods
"Avrin Men's Loafer (Brown, Numeric_6)",men's shoes
ANKUSH Novelty - Men's Strachable Lycra Tshirt and Shorts Digital Printed Nightsuit,men's clothing
"ASIAN Women's Melody-72 Sports Running,Walking & Gym Shoes, Lightweight PVC Sole Extra Jump Casual Sneaker Shoes for Wome...",women's shoes
HARMAN INDUSTRIES instant portable water Heater/Geyser for Home || Office || Restaurants || Labs || Clinics || Saloon || B...,appliances
Paris Plus Formal Shoes for Men 1735_Black,men's shoes
Shoefly Men's Trendy & Stylish Sports Sneakers Shoes,men's shoes
Workshop Graphic Printed T-Shirt for Men & Women | Funny Quote That's What She Said | Web Series Netflix Tshirts Humour Th...,men's clothing
"CCTV Camera Pros License Plate Capture Camera, 1080p HD LPR Camera, CCTV TVI AHD HDCVI","tv, audio & cameras"
"Amazon Basics Bluetooth Speaker, 5W Sound, TWS Mode, Powerful Bass, IPX6 Waterproof, Up to 19 hrs Playtime*, MicroSD Card,...","tv, audio & cameras"
CLOTH HUT Digital Printed Multicolour Printed Shrugs,women's clothing
AUTOFASTERS Car Bumper Led fog Lights for Maruti Suzuki Baleno with H8 12V 36W Led Bulb (White),car & motorbike
Mabron TWS M10 Wireless Earphones Bluetooth 5.0 Headphones Mini Stereo Earbuds Sport Headset Bass Sound Built-in Micphone ...,"tv, audio & cameras"
Dailymela Printed Supima Modal Men's Briefs XL Size Multicolour,men's clothing
Maizic Smarthome 4G SIM(All Supported) Gorilla 3MP Full HD IP66 Outdoor V380 Wireless PTZ Security Camera Colored 9 IRS Du...,"tv, audio & cameras"
ECCO Classical Men's Formal Shoes | 51273401053,men's shoes
ZFX-900 Embedded Intelligent Digital Display Panel for Refrigerator Deepfreeze Cold Closet Huaishu,appliances
Clovia Women's Cotton Lightly Padded Non-Wired Full Cup Floral Print Multiway T-Shirt Bra,women's clothing
Paragon Solea Plus Women's Wedges Sandals (K6014L- TAN) UK: 4,women's shoes
Baby Flower New Born 100% Hosiery Bio Wash Cotton / Reusable Extra Soft Face Towels / Cloth / Washcloth / Handkerchief / N...,toys & baby products
(Renewed) Philips MMS2260B 2.1 CH Bluetooth Multimedia Speakers,"tv, audio & cameras"
ksharaa Pink Cotton Designer Kurtis for Women (KHAJUR),women's clothing
Avsar 18k (750) Yellow Gold and Diamond Pendant for Women,accessories
Raymond Medium Red Shirts,men's clothing
Fujifilm Instax Square Wall Pocket 3 (White),"tv, audio & cameras"
Kenstar Nix 12 L Personal / Room Air cooler (Honeycomb Pad ),appliances
3NH® 2Pcs Stroller Accessories Organizer For Wheelchair Hooks Baby Pram Throne,toys & baby products
GHPC by Arihant Men's Cotton Linen Plain Solid Full Sleeves Regular Fit Formal Shirt,men's clothing
SHBM Auto Cut-Off Electronic Thermostat/electric Water Heater Geyser Temperature Controlling Sensor Thermostat (4 Inch),appliances
Yellow Chimes Earrings for Women and Girls White Crystals from Swarovski Drop Earrings | Silver Toned Drop Earrings for Wo...,accessories
Loom Tree Iron Outdoor Indoor Folding Net Table Lightweight Camping BBQ Backyard,bags & luggage
Zeespares Loud Speaker Ringer Buzzer Sound Flex Ringer Box Compatible for Oppo A9 (2020),"tv, audio & cameras"
BlissClub Women The Ultimate Cycling Shorts| Cycling Shorts for women| High-waist| 3 pockets| Squat-Proof | Cloudsoft Fabr...,women's clothing
Quote Marshals Anime Ichigo Round Neck White Cottan T-Shirt for Men's,men's clothing
"SOHI Stud Earrings for Women & Girls ,Ear Studs For Women , Indo western ,Lightweight , Push Closure , Crystal Earrings , ...",accessories
"XYXX Men's Thermal Vest | Antibacterial, Skin Friendly with Superior Heat Retention | Slim Fit Solid Alpine IntelliHeat Th...",stores
"THE LION'S SHARE Winter Wear Ladies/Women/Girl, Poly Cotton Thermal Set- (Round Neck Upper/Top + Lower/Trouser) Set of 01",women's clothing
Nilkamal Plastic Chair Rosa Set of 2 (Brown),home & kitchen
La Bary Genuine Leather Derby Formal Shoes for Men,men's shoes
Huaishu 1Pack Black 60ft /18. 2-in-1 Power CCTV Cable BNC Extend Co for Home Security Surveillance Cameras DVR System,"tv, audio & cameras"
Bajaj 1500 Watt Water Heater Immersion Rod,appliances
"VARASIDDHI SILKS Men's Formal Shirt (SH-134-38, Blue, 38)",men's clothing
Hot Wheels Bone Shaker Green 159/250 Exclusive HW Art Cars 3/10,toys & baby products
Tahiro Magic Copper Light Dry Irons Box for Press Clothes Electric 750W Coating (Colour May Be Different from The Images) ...,appliances
DDL Sidhu Moose Wala Printed Cotton Tshirt for Men - White,men's clothing
"Carlton Blend Badminton Rackets Aeroblade 2000, One Size/Multicolor",sports & fitness
TEAL BY CHUMBAK Owl March Women's Wallet Sling Bag - Blue,accessories
AMERICAN CREW Men's Straight Fit Jeans,men's clothing
MaFs Shoulder Bag for Women Stylish Ladies Sling Bag Purse,accessories
"Casio SA-47A Electronic Keyboard, Black (32 Keys)",toys & baby products
True United Men's Regular Fit Full Sleeve Cotton Casual Shirt,men's clothing
ASICS Men&#39;s Gel-Cumulus 21 Running Shoes,stores
Avsar 18KT Yellow Gold and Diamond Nose Ring for Women,accessories
DUDEME Data Nerd | Programmer T Shirt | Coding T Shirt for Coders | Developer T Shirt | Round Neck Cotton T-Shirt | Geek H...,men's clothing
"Panasonic Evolta AAA Alkaline Advanced Power, Extra Power Formula, no Mercury add, Anti-Leak Seal, Protects Power for up t...","tv, audio & cameras"
"BLENQISH Facial Cotton Headbands, Face Cleaning, Makeup, Head Band for Women and Girls (Pack of 4) Multicolor",beauty & health
US Polo Association Mens Pawnee Drivers,men's shoes
"Redmi Note 11 Pro (Stealth Black, 8GB RAM, 128GB Storage)| 67W Turbo Charge | 120Hz Super AMOLED Display | Charger Include...","tv, audio & cameras"
Chromozome Men's Cotton Brief (Pack of 1) (WS1_X-Large_Charcoal_Charcoal_XL),men's clothing
zrix Men's Mesh Rexion Shoes,men's shoes
"MEYOU-BULLET HEADLIGHT 7INCH RING GRILL BLACK FOR BULLET CLASSIC, ELECTRA, STANDARD FOR BULLET ALL MODELS ( MADE IN INDIA )",car & motorbike
Champs HOTRIDE-ON Men's Light Weight Sport Shoes I Running Shoes I Walking,men's shoes
"GANIX 4k (DP) Display Port Male to HDMI Cable Male Port 1080P 1.8 m HDMI Cable (Compatible with HDTV, Smart-TV, Projector,...","tv, audio & cameras"
"Nutts Air Portable 3 in 1 Conditioner Humidifier Purifier Mini Cooler Arctic Air Humidifier Purifier Mini Cooler, air Cool...",appliances
"Microfiber Duster with Extension Pole,Washable Bendable Head Ceiling Fan Duster,15-100 inch Wet or Dry Dust Collect Telesc...",home & kitchen
V-Guard Zio Instant Water Geyser | 3 Litre | 3000 W Heating | White-Blue | | 2 Year Warranty,appliances
"Alfa Thermal Men and Women Calf Length AcroWool Winter Socks (Pack of 5) (Free Size, Color May Vary) Non Bulky Socks",sports & fitness
"Ikea BASTIS Lint Roller, Grey",appliances
Mens Running Walking Sports Gym Sports Shoes White,men's shoes
HDMI to HDMI Joiner Coupler Gender Changer - Hdmi Female to Female Jointer Coupler Extender Connector Extension Inline Cou...,"tv, audio & cameras"
Electronic Spices High Voltage Transformer DC 3V to 400kV 400000 Boost Step-up Power Module High-Voltage Generator,industrial supplies
WorldCare® Digital LCD Probe Fridge Freezer Thermograph for Refrigerator -50~110 Degree,appliances
LOREM Combo of Men Watch & Artificial Leather Wallet-FZ-WL24-LR62,bags & luggage
AADI Men's Synthetic Leather Derby Party Formal Shoes,men's shoes
Jack Corporate Formal Shoes for Men,men's shoes
INDO ERA Women's Embroidered Organza Dupatta/Stall (Organza_DP_Parent),women's clothing
"FEDUS 10 Meter 32.8 Feet Long Switch Board Extension | Pack 1 Extension Boards with Switch,Extension Board with Long Wire,...","tv, audio & cameras"
Campus Men's LIVVE Running Shoes,stores
Mochi Women Sling Bag (38-6825),accessories
ACM Watch Strap Silicone Belt 20mm compatible with Crossbeats Orbit X Smartwatch Sports Dot Band,kids' fashion
Associated Uniforms Premium Cotton Corporate Formal Shirts (Slim FIT),men's clothing
KAYU™ Womens Fleece Warm Neck Printed Kurtis for Winters [Pack of 4],stores
"VEHOP Power True Wireless Earbuds, TWS Earbuds with Power Bank, Low Latency, Bluetooth 5.1 with ENC, 75hrs Playtime, IPX7 ...","tv, audio & cameras"
"USB Type C to HDMI Cable, Oxlaw USB Type-C to HDMI Cable 1080P HD HDTV Mirroring & Charging Cable, Digital AV Video Adapte...","tv, audio & cameras"
FLY BOYZ  Extra Capacity Round Zip Hunter Leather Wallet for Men RFID Blocking Designer Genuine Leather Handmade Front Poc...,stores
"VMPS (1 Year Warranty) Ac Remote Compatible for LG Split/Window Ac Remote with Dual Swing, M Soon Button","tv, audio & cameras"
ACTION Athleo ATG-457 Men's Mesh Breathable/Lightweight/Comfort/Walking/Gym/Outdoor/Trendy Running Shoe,men's shoes
madhuram Women and Girls Jackquard Chanderi Boat Neck 3/4 Sleeve and Hand Work Kurta Pant Set with Dupatta (M-2369),women's clothing
Janasya Women's Kaftan,women's clothing
Michael Kors Lexington Analog Pink Dial Women's Watch-MK7242,accessories
Nir Fashion Women's Net Embroidered Semi-Stitched Lehenga Choli,women's clothing
Bigbanana Plus Size Men's Regular Fit Henley Tshirt,men's clothing
"Skip Hop Zoo Insulated Food Jar, Bee, Multicolour, 325 ml, Multicolor (252379)",toys & baby products
PC Jeweller The Cuyler 22 KT Yellow Gold Earrings,accessories
ARRIVAL MART MORESOON Imported Women's Candy (Pop) Color Brief/ 100% Super Soft Cotton Hipster Ladies Plain Bright Panty/I...,women's clothing
"LUNAGARIYA®, Protective Case Suitable for Bluestar, Kenstar, Voltas AC Remote Control Pouch Cover Holder PU Leather Cover ...","tv, audio & cameras"
KABEER ART 2.0mm Mechanical Pencil With Leads,"tv, audio & cameras"
Casio Analog-Digital Rose Gold Dial Women's Watch-BSA-B100MF-1ADR (BX163),accessories
Vaamsi Women's Viscose Rayon Embroidered Woven Design Kurta,women's clothing
Yash Gallery Women's Cotton Slub Patch Work Angrakha Kurta for Women,women's clothing
M/S Danish Boot Shop Sport Shoes Blue Strip Pattern,men's shoes
"SOHI Gold Plated Designer Stud Earrings for women and girls , Cute western earrings in Multi color , fashion jewellery for...",accessories
"ASIAN Men's Achiever-16 Latest Stylish Casual Sneaker,Lace-up Lightweight with Extra Cushion Shoes for Running, Walking, G...",men's shoes
